MBK番号,標本番号,Family,和名,学名,ラベル産地,採集日
MBK-0039381,1155,Polypodiaceae,ノキシノブ,Lepisorus thunbergianus (Kaufl.) Ching,高知県高知市一宮（大谷）,1985/6/9
MBK-0039384,2797,Polypodiaceae,ノキシノブ,Lepisorus thunbergianus (Kaufl.) Ching,高知県高知市北高見町,1985/11/20
MBK-0099270,FOK-613126,Polypodiaceae,ノキシノブ,Lepisorus thunbergianus (Kaufl.) Ching,高知市池,2004/12/7
MBK-0142427,1809,Polypodiaceae,ノキシノブ,Lepisorus thunbergianus (Kaufl.) Ching,高知市幸崎町,1984/6/9
MBK-0298308,FOK-000969,Polypodiaceae,ノキシノブ,Lepisorus thunbergianus (Kaulf.) Ching,高知市鏡白岩,2001/12/5
MBK-0299277,FOK-010958,Polypodiaceae,ノキシノブ,Lepisorus thunbergianus (Kaulf.) Ching,高知市岩ヶ淵,2002/6/16
MBK-0299939,FOK-011589,Polypodiaceae,ノキシノブ,Lepisorus thunbergianus (Kaulf.) Ching,高知市神田トンネル北,2001/7/1
MBK-0300058,FOK-012532,Polypodiaceae,ノキシノブ,Lepisorus thunbergianus (Kaulf.) Ching,高知市丸の内,2002/1/27
MBK-0300137,FOK-012866,Polypodiaceae,ノキシノブ,Lepisorus thunbergianus (Kaulf.) Ching,高知市石立町,2002/3/24
MBK-0300466,FOK-013198,Polypodiaceae,ノキシノブ,Lepisorus thunbergianus (Kaulf.) Ching,高知市治国谷,2002/4/14
MBK-0300477,FOK-013361,Polypodiaceae,ノキシノブ,Lepisorus thunbergianus (Kaulf.) Ching,高知市東孕,2002/5/11
MBK-0264607,FOS-008013,Polypodiaceae,ノキシノブ,Lepisorus thunbergianus (Kaulf.) Ching,高知県高知市円行寺,2015/2/28
MBK-0267021,FOS-009326,Polypodiaceae,ノキシノブ,Lepisorus thunbergianus (Kaulf.) Ching,高知県高知市土佐山高川,2012/4/1
MBK-0195211,28389,Polypodiaceae,ノキシノブ,Lepisorus thunbergianus (Kaulf.) Ching,高知市介良岩屋寺付近,1981/12/6
MBK-0195328,31878,Polypodiaceae,ノキシノブ,Lepisorus thunbergianus (Kaulf.) Ching,高知市神田,1980/1/3
MBK-0195212,31883,Polypodiaceae,ノキシノブ,Lepisorus thunbergianus (Kaulf.) Ching,吾川郡春野町弘岡中薬師,1980/1/22
MBK-0034091,1192,Polypodiaceae,コウラノキシノブ,Lepisorus thunbergianus (Kaulf.) Ching × L. uchiyame (Makino) H.Ito,土佐郡鏡村川口～土佐山村,1964/1/16
MBK-0197317,29813,Polypodiaceae,イシガキノキシノブ,Lepisorus thunbergianus × L. uchiyamae,土佐郡鏡村ホケ,1978/8/9
MBK-0139118,FOK-000329,Polypodiaceae,ツクシノキシノブ,Lepisorus tosaensis (Makino) H.Ito,土佐郡鏡村本村,2001/9/18
MBK-0038877,M37-008,Polypodiaceae,ツクシノキシノブ,Lepisorus tosaensis (Makino) H.Ito,高知県土佐郡土佐山村,1937/6/20
MBK-0101281,FOK-801271,Polypodiaceae,イシガキウラボシ,Lepisorus yamaokae Seriz.,高知県土佐山村 城,2002/5/3
MBK-0031835,15671,Polypodiaceae,イシガキウラボシ,Lepisorus yamaokae Seriz.,土佐郡鏡村ホケ,1974/8/25
MBK-0254962,FOS-006703,Polypodiaceae,イシガキウラボシ,Lepisorus yamaokae Seriz.,高知県高知市鏡 ホケ,2014/5/23
MBK-0248331,6740,Polypodiaceae,イシガキウラボシ,Lepisorus yamaokae Seriz.,高知県土佐郡鏡村 (現 高知市鏡) 川口,1951/5/17
MBK-0195480,38258,Polypodiaceae,イワヒトデ,Leptochilus ellipticus (Thunb.) Noot.,土佐郡鏡村貞永?杉谷,1986/11/2
MBK-0139722,FOK-801431,Polypodiaceae,サジラン,Loxogramme duclouxii H.Christ,土佐郡鏡村大野,2002/5/12
MBK-0038859,M37-003,Polypodiaceae,サジラン,Loxogramme duclouxii H.Christ,（高知県吾川郡鴨田村）,1937/5/16
MBK-0298384,FOK-000619,Polypodiaceae,サジラン,Loxogramme duclouxii H.Christ,高知市トキド,2001/10/4
MBK-0298462,FOK-001713,Polypodiaceae,サジラン,Loxogramme duclouxii H.Christ,高知市(旧土佐山村),2001/7/14
MBK-0195462,38268,Polypodiaceae,サジラン,Loxogramme duclouxii H.Christ,土佐郡土佐山村弘瀬?桑尾,1986/12/7
MBK-0195543,39674,Polypodiaceae,サジラン,Loxogramme duclouxii H.Christ,土佐郡鏡村サコ屋敷,2000/12/4
MBK-0178288,76-180,Polypodiaceae,ヒメサジラン,Loxogramme grammitoides (Baker) C.Chr.,高知県鏡村 柿ノ又～池河内,1976/1/29
MBK-0036189,8812,Polypodiaceae,イワヤナギシダ,Loxogramme salicifolia (Makino) Makino,高知県高知市（入定若一王子宮）,1992/9/15
MBK-0298222,FOK-000429,Polypodiaceae,イワヤナギシダ,Loxogramme salicifolia (Makino) Makino,高知市カシハギ　平家の滝,2001/9/22
MBK-0299788,YK-0360,Polypodiaceae,イワヤナギシダ,Loxogramme salicifolia (Makino) Makino,高知県高知市平家の滝,1987/5/3
MBK-0196948,23898,Polypodiaceae,イワヤナギシダ,Loxogramme salicifolia (Makino) Makino,高知市針原,1978/8/9
MBK-0196949,31848,Polypodiaceae,イワヤナギシダ,Loxogramme salicifolia (Makino) Makino,吾川郡春野町森山星神社,1980/2/28
MBK-0028915,3484,Polypodiaceae,ヌカボシクリハラン,Microsorum buergerianum (Miq.) Ching,高知市神田,1968/3/24
MBK-0031843,4173,Polypodiaceae,ヌカボシクリハラン,Microsorum buergerianum (Miq.) Ching,高知市神田,不明
MBK-0034100,1565,Polypodiaceae,ヌカボシクリハラン,Microsorum buergerianum (Miq.) Ching,高知市神田,1967/4/20
MBK-0034099,1564,Polypodiaceae,ヌカボシクリハラン,Microsorum buergerianum (Miq.) Ching,高知市神田,1967/4/20
MBK-0034098,1217,Polypodiaceae,ヌカボシクリハラン,Microsorum buergerianum (Miq.) Ching,高知市朝倉・網代山,1965/5/6
MBK-0173795,s.n.,Polypodiaceae,クリハラン,Neocheiropteris ensata (Thunb.) Ching,高知県高知市 五台山,不明
MBK-0048105,6768,Polypodiaceae,クリハラン,Neocheiropteris ensata (Thunb.) Ching,高知県高知市おおなろ園（囲り）,1991/2/17
MBK-0115551,s.n.,Polypodiaceae,クリハラン,Neocheiropteris ensata (Thunb.) Ching,高知県吾川郡春野町弘岡中荒倉,1977/11/7
MBK-0171398,s.n.,Polypodiaceae,クリハラン,Neocheiropteris ensata (Thunb.) Ching,高知県高知市 六泉寺,1992/10/10
MBK-0033771,1685,Polypodiaceae,クリハラン,Neocheiropteris ensata (Thunb.) Ching,高知県高知市五台山唐谷,1987/1/18
MBK-0033778,94-200,Polypodiaceae,クリハラン,Neocheiropteris ensata (Thunb.) Ching,高知県高知市（一ノ谷）,1994/8/7
MBK-0033766,M83-352,Polypodiaceae,クリハラン,Neocheiropteris ensata (Thunb.) Ching,高知県吾川郡春野町弘岡上（仁淀川畔）,1983/11/12
MBK-0257402,FOS-007292,Polypodiaceae,クリハラン,Neocheiropteris ensata (Thunb.) Ching,高知県高知市鏡大河内,2014/4/26
MBK-0109188,FOK-613233,Polypodiaceae,ヤノネシダ,Neocheiropteris subhastata (Baker) Tagawa,土佐郡土佐山村陰山,2005/2/10
MBK-0028002,2626,Polypodiaceae,ヤノネシダ,Neocheiropteris subhastata (Baker) Tagawa,土佐郡土佐山村桑尾,1969/10/19
MBK-0028001,2627,Polypodiaceae,ヤノネシダ,Neocheiropteris subhastata (Baker) Tagawa,土佐郡土佐山村桑尾,1969/10/19
MBK-0298245,FOK-000374,Polypodiaceae,クリハラン,Neolepisorus ensatus (Thunb.) Ching,高知市カシハギ　平家の滝,2001/9/22
MBK-0298376,FOK-000628,Polypodiaceae,クリハラン,Neolepisorus ensatus (Thunb.) Ching,高知市トキド,2001/10/4
MBK-0298764,FOK-001077,Polypodiaceae,クリハラン,Neolepisorus ensatus (Thunb.) Ching,高知市サコ屋敷,2002/1/8
MBK-0298726,FOK-001250,Polypodiaceae,クリハラン,Neolepisorus ensatus (Thunb.) Ching,高知市鏡吉原手水,2002/4/23
MBK-0298413,FOK-002287,Polypodiaceae,クリハラン,Neolepisorus ensatus (Thunb.) Ching,高知市七ツ淵,2002/1/12
MBK-0299282,FOK-010893,Polypodiaceae,クリハラン,Neolepisorus ensatus (Thunb.) Ching,高知市岩ヶ淵,2002/6/16
MBK-0299925,FOK-012338,Polypodiaceae,クリハラン,Neolepisorus ensatus (Thunb.) Ching,高知市深谷町,2001/11/3
MBK-0300460,FOK-013185,Polypodiaceae,クリハラン,Neolepisorus ensatus (Thunb.) Ching,高知市治国谷,2002/4/14
MBK-0198419,8002,Polypodiaceae,クリハラン,Neolepisorus ensatus (Thunb.) Ching,高知市行川,1977/3/13
MBK-0198881,32950,Polypodiaceae,クリハラン,Neolepisorus ensatus (Thunb.) Ching,高知市鷲尾山登山口,1985/3/10
MBK-0198526,33062,Polypodiaceae,クリハラン,Neolepisorus ensatus (Thunb.) Ching,高知市重倉,1985/4/29
MBK-0198285,36085,Polypodiaceae,クリハラン,Neolepisorus ensatus (Thunb.) Ching,高知市針原付近,1982/10/14
MBK-0140142,FOK-803950,Polypodiaceae,オシャグジデンダ,Polypodium fauriei H.Christ,土佐郡土佐山村赤良峠周辺,2002/10/12
MBK-0141533,FOK-075420,Polypodiaceae,ヒトツバ,Pyrrosia lingua (Thunb.) Farw.,高知県高知市 治国谷,2006/1/21
MBK-0048084,6797,Polypodiaceae,ヒトツバ,Pyrrosia lingua (Thunb.) Farw.,高知県高知市神田（岩柄山）,1991/2/17
MBK-0051014,6742,Polypodiaceae,ヒトツバ,Pyrrosia lingua (Thunb.) Farw.,高知県高知市神田（高座）,1991/2/17
MBK-0298255,FOK-000332,Polypodiaceae,ヒトツバ,Pyrrosia lingua (Thunb.) Farw.,高知市本村,2001/9/18
MBK-0298233,FOK-000394,Polypodiaceae,ヒトツバ,Pyrrosia lingua (Thunb.) Farw.,高知市カシハギ　平家の滝,2001/9/22
MBK-0257390,FOS-007279,Polypodiaceae,ヒトツバ,Pyrrosia lingua (Thunb.) Farw.,高知県高知市鏡小浜,2014/4/18
MBK-0267123,FOS-008582,Polypodiaceae,ヒトツバ,Pyrrosia lingua (Thunb.) Farw.,高知県高知市土佐山中切川奈路,2014/10/21
MBK-0299804,YK-0376,Polypodiaceae,ヒトツバ,Pyrrosia lingua (Thunb.) Farw.,高知県高知市土佐山,不明
MBK-0195210,7813,Polypodiaceae,ヒトツバ,Pyrrosia lingua (Thunb.) Farw.,高知市大津,1977/2/20
MBK-0195209,7968,Polypodiaceae,ヒトツバ,Pyrrosia lingua (Thunb.) Farw.,土佐郡鏡村的渕,1977/3/13
MBK-0248258,9501,Polypodiaceae,タカノハウラボシ,Selliguea engleri (Luerss.) Fraser-Jenk.,高知県高知市七ツ渕,1952/12/25
MBK-0248424,11018,Polypodiaceae,タカノハウラボシ,Selliguea engleri (Luerss.) Fraser-Jenk.,高知県高知市七ツ渕 清水川,1953/7/27
MBK-0298351,FOK-000723,Polypodiaceae,ミツデウラボシ,Selliguea hastata (Thunb.) Fraser-Jenk.,高知市鏡的渕畑川,2001/10/31
MBK-0298638,FOK-001544,Polypodiaceae,ミツデウラボシ,Selliguea hastata (Thunb.) Fraser-Jenk.,高知市中山,2002/6/22
MBK-0299083,FOK-009677,Polypodiaceae,ミツデウラボシ,Selliguea hastata (Thunb.) Fraser-Jenk.,高知市尾立,2002/1/13
MBK-0300136,FOK-012867,Polypodiaceae,ミツデウラボシ,Selliguea hastata (Thunb.) Fraser-Jenk.,高知市石立町,2002/3/24
MBK-0300472,FOK-013300,Polypodiaceae,ミツデウラボシ,Selliguea hastata (Thunb.) Fraser-Jenk.,高知市苅松神社,2002/5/11
MBK-0230270,249,Polypodiaceae,ミツデウラボシ,Selliguea hastata (Thunb.) Fraser-Jenk.,高知県高知市秦泉寺,1933/11/19
MBK-0197306,31841,Polypodiaceae,ミツデウラボシ,Selliguea hastata (Thunb.) Fraser-Jenk.,吾川郡春野町芳原大芝,1980/2/23
MBK-0028853,10330,Plagiogyriaceae,アイキジノオ,Plagiogyria ×wakabae Sa.Kurata ex Nakaike,高知市鹿児,1977/2/20
MBK-0028852,10327,Plagiogyriaceae,アイキジノオ,Plagiogyria ×wakabae Sa.Kurata ex Nakaike,高知市鹿児,1977/2/20
MBK-0173770,s.n.,Plagiogyriaceae,タカサゴキジノオ,Plagiogyria adnata (Blume) Bedd.,高知県高知市 五台山,不明
MBK-0048059,6788,Plagiogyriaceae,タカサゴキジノオ,Plagiogyria adnata (Blume) Bedd.,高知県高知市おおなろ園（囲り）,1991/2/17
MBK-0115600,s.n.,Plagiogyriaceae,タカサゴキジノオ,Plagiogyria adnata (Blume) Bedd.,高知県吾川郡春野町森山八幡宮谷,1978/10/13
MBK-0001129,20178,Plagiogyriaceae,タカサゴキジノオ,Plagiogyria adnata (Blume) Bedd.,高知県高知市筆山から皿が峰,2000/7/7
MBK-0244989,FOS-003751,Plagiogyriaceae,タカサゴキジノオ,Plagiogyria adnata (Blume) Bedd.,高知県高知市五台山,2012/10/29
MBK-0298467,FOK-001691,Plagiogyriaceae,タカサゴキジノオ,Plagiogyria adnata (Blume) Bedd. var. adnata,高知市(旧土佐山村),2001/7/14
MBK-0299223,FOK-008790,Plagiogyriaceae,タカサゴキジノオ,Plagiogyria adnata (Blume) Bedd. var. adnata,高知市荒倉神社周辺,2001/9/2
MBK-0196867,24060,Plagiogyriaceae,タカサゴキジノオ,Plagiogyria adnata (Blume) Bedd. var. adnata,高知市大津,1978/12/2
MBK-0048080,6790,Plagiogyriaceae,オオキジノオ,Plagiogyria euphlebia (Kunze) Mett.,高知県高知市おおなろ園（囲り）,1991/2/17
MBK-0137820,FOK-011401,Plagiogyriaceae,オオキジノオ,Plagiogyria euphlebia (Kunze) Mett.,高知市吉野～鷲尾山,2001/6/13
MBK-0137811,FOK-011608,Plagiogyriaceae,オオキジノオ,Plagiogyria euphlebia (Kunze) Mett.,高知市神田トンネル北,2001/7/1
MBK-0298232,FOK-000397,Plagiogyriaceae,オオキジノオ,Plagiogyria euphlebia (Kunze) Mett.,高知市カシハギ　平家の滝,2001/9/22
MBK-0298469,FOK-001682,Plagiogyriaceae,オオキジノオ,Plagiogyria euphlebia (Kunze) Mett.,高知市(旧土佐山村),2001/7/14
MBK-0267128,FOS-008587,Plagiogyriaceae,オオキジノオ,Plagiogyria euphlebia (Kunze) Mett.,高知県高知市土佐山中切川奈路,2014/10/21
MBK-0267154,FOS-008613,Plagiogyriaceae,オオキジノオ,Plagiogyria euphlebia (Kunze) Mett.,高知県高知市鏡敷ノ山坂口,2014/10/25
MBK-0197502,10423,Plagiogyriaceae,オオキジノオ,Plagiogyria euphlebia (Kunze) Mett.,高知市鹿児,1977/2/20
MBK-0169062,FOK-013187,Plagiogyriaceae,キジノオシダ,Plagiogyria japonica Nakai,高知市治国谷,2002/4/14
MBK-0138024,FOK-008981,Plagiogyriaceae,キジノオシダ,Plagiogyria japonica Nakai,土佐郡鏡村大河内,2001/9/18
MBK-0139244,FOK-800591,Plagiogyriaceae,キジノオシダ,Plagiogyria japonica Nakai,高知市柴巻,2001/11/23
MBK-0050998,8796,Plagiogyriaceae,キジノオシダ,Plagiogyria japonica Nakai,高知県高知市（入定若一王子宮）,1992/9/15
MBK-0267122,FOS-008581,Plagiogyriaceae,キジノオシダ,Plagiogyria japonica Nakai,高知県高知市土佐山中切川奈路,2014/10/21
MBK-0298218,FOK-000438,Plagiogyriaceae,キジノオシダ,Plagiogyria japonica Nakai var. japonica,高知市カシハギ　平家の滝,2001/9/22
MBK-0299059,FOK-009749,Plagiogyriaceae,キジノオシダ,Plagiogyria japonica Nakai var. japonica,高知市尾立,2002/1/13
MBK-0173144,s.n.,Marsileaceae,デンジソウ,Marsilea quadrifolia L.,高知県高知市 長浜,1964/6/1
MBK-0036108,M75-465,Marsileaceae,デンジソウ,Marsilea quadrifolia L.,高知県高知市介良,1975/10/6
MBK-0233262,s.n.,Salviniaceae,アゾラ・クリスタータ,Azolla cristata Kaulf.,高知県高知市春野町 新川川・北山川合流点,2008/9/23
MBK-0233298,s.n.,Salviniaceae,アゾラ・クリスタータ,Azolla cristata Kaulf.,高知県高知市池・十市川 (太平山トンネルより西),2008/5/3
MBK-0129314,FOK-074403,Salviniaceae,アカウキクサ,Azolla imbricata (Roxb. ex Griff.) Nakai,高知県高知市鏡白岩,2005/9/27
MBK-0036115,M78-154,Salviniaceae,アカウキクサ,Azolla imbricata (Roxb. ex Griff.) Nakai,高知県高知市五台山長江,1978/9/4
MBK-0036116,M82-319,Salviniaceae,アカウキクサ,Azolla imbricata (Roxb. ex Griff.) Nakai,高知県高知市五台山長江,1982/11/25
MBK-0231154,FOS-001070,Salviniaceae,アカウキクサ,Azolla imbricata (Roxb. ex Griff.) Nakai,高知県高知市春野町西分,不明
未登録,FOS-019874,Salviniaceae,アカウキクサ,Azolla pinnata R. Br. subsp. asiatica R. M. K. Saunders et K. Fowler,高知県高知市神田高座,2018/3/30
MBK-0266067,FOS-009222,Salviniaceae,アカウキクサ,Azolla pinnata R.Br. subsp. asiatica R.M.K.Saunders et K.Fowler,高知県高知市介良,2015/7/27
MBK-0266068,FOS-009223,Salviniaceae,アカウキクサ,Azolla pinnata R.Br. subsp. asiatica R.M.K.Saunders et K.Fowler,高知県高知市介良,2015/7/27
MBK-0285878,FOS-011641,Salviniaceae,アカウキクサ,Azolla pinnata R.Br. subsp. asiatica R.M.K.Saunders et K.Fowler,高知県高知市久礼野,2016/10/13
MBK-0323970,FOS-019171,Salviniaceae,アカウキクサ,Azolla pinnata R.Br. subsp. asiatica R.M.K.Saunders et K.Fowler,高知県高知市北高見町,2020/8/28
MBK-0233239,s.n.,Salviniaceae,オオサンショウモ,Salvinia molesta D.S.Mitch.,高知県高知市春野町種間寺南ため池,2008/10/8
MBK-0147211,1275,Salviniaceae,サンショウモ,Salvinia natans (L.) All.,非公開,1964/8/31
MBK-0039856,M76-263,Salviniaceae,サンショウモ,Salvinia natans (L.) All.,非公開,1976/8/27
MBK-0039855,M76-263,Salviniaceae,サンショウモ,Salvinia natans (L.) All.,非公開,1976/8/27
MBK-0039854,M82-320,Salviniaceae,サンショウモ,Salvinia natans (L.) All.,非公開,1982/11/25
MBK-0039853,M82-320,Salviniaceae,サンショウモ,Salvinia natans (L.) All.,非公開,1982/11/25
MBK-0202584,38,Salviniaceae,サンショウモ,Salvinia natans (L.) All.,非公開,1931/5/3
MBK-0027438,14497,Woodsiaceae,コガネシダ,Woodsia macrochlaena Mett. ex Kuhn,香美郡物部村小浜勝ケ谷,1975/7/18
MBK-0151209,53,Woodsiaceae,コガネシダ,Woodsia macrochlaena Mett. ex Kuhn,国見(雪光)山　鏡村　土佐郡,1932/9/4
MBK-0087499,FOK-067606,Woodsiaceae,コガネシダ,Woodsia macrochlaena Mett. ex Kuhn,土佐郡大川村川崎,2004/7/18
MBK-0169933,FOK-079168,Woodsiaceae,コガネシダ,Woodsia macrochlaena Mett. ex Kuhn,高知県梼原町 太郎川,2006/10/22
MBK-0139747,FOK-801949,Woodsiaceae,コガネシダ,Woodsia macrochlaena Mett. ex Kuhn,吾川郡吾北村小川樅ノ木山,2002/6/22
MBK-0139862,FOK-802137,Woodsiaceae,コガネシダ,Woodsia macrochlaena Mett. ex Kuhn,土佐郡本川村大森川渓谷,2002/7/7
MBK-0140229,FOK-803391,Woodsiaceae,コガネシダ,Woodsia macrochlaena Mett. ex Kuhn,吾川郡池川町大西,2002/9/8
MBK-0058465,M40-008,Woodsiaceae,コガネシダ,Woodsia macrochlaena Mett. ex Kuhn,高知県長岡郡本山町吉野（村桑ノ川）,1940/8/2
MBK-0031073,4795,Woodsiaceae,コガネシダ,Woodsia macrochlaena Mett. ex Kuhn,土佐郡大川村川崎,1974/8/25
MBK-0031074,5880,Woodsiaceae,コガネシダ,Woodsia macrochlaena Mett. ex Kuhn,香美郡物部村小浜,1975/8/18
MBK-0031075,17048,Woodsiaceae,コガネシダ,Woodsia macrochlaena Mett. ex Kuhn,土佐郡大川村川崎,1978/8/20
MBK-0031602,4618,Woodsiaceae,コガネシダ,Woodsia macrochlaena Mett. ex Kuhn,土佐郡土佐山村平石,1974/8/25
MBK-0057564,M83-302,Woodsiaceae,コガネシダ,Woodsia macrochlaena Mett. ex Kuhn,高知県高岡郡仁淀村織合,1983/10/12
MBK-0057554,6441,Woodsiaceae,コガネシダ,Woodsia macrochlaena Mett. ex Kuhn,高知県香美郡物部村岡ノ内（平家の岩屋）,1990/8/27
MBK-0027436,3533,Woodsiaceae,コガネシダ,Woodsia macrochlaena Mett. ex Kuhn,香美郡物部村笹・明賀,1961/8/12
MBK-0027437,14495,Woodsiaceae,コガネシダ,Woodsia macrochlaena Mett. ex Kuhn,香美郡物部村,1972/6/18
MBK-0037336,34104,Woodsiaceae,コガネシダ,Woodsia macrochlaena Mett. ex Kuhn,香美郡物部村平家の岩屋,1990/8/26
MBK-0037335,1604,Woodsiaceae,コガネシダ,Woodsia macrochlaena Mett. ex Kuhn,土佐郡鏡村雪光山,1966/7/30
MBK-0037334,1926,Woodsiaceae,コガネシダ,Woodsia macrochlaena Mett. ex Kuhn,高岡郡佐川町西佐川,1964/8/20
MBK-0037333,1927,Woodsiaceae,コガネシダ,Woodsia macrochlaena Mett. ex Kuhn,高岡郡佐川町西佐川,1964/8/20
MBK-0037332,1925,Woodsiaceae,コガネシダ,Woodsia macrochlaena Mett. ex Kuhn,高岡郡佐川町西佐川,1964/8/20
MBK-0028680,2494,Woodsiaceae,コガネシダ,Woodsia macrochlaena Mett. ex Kuhn,香美郡物部村五王堂～笹,1967/5/3
MBK-0028679,2491,Woodsiaceae,コガネシダ,Woodsia macrochlaena Mett. ex Kuhn,香美郡物部村五王堂～笹,1967/5/3
MBK-0028684,37326,Woodsiaceae,コガネシダ,Woodsia macrochlaena Mett. ex Kuhn,土佐郡大川村大北川,1979/7/24
MBK-0028683,3777,Woodsiaceae,コガネシダ,Woodsia macrochlaena Mett. ex Kuhn,香美郡物部村笹,1972/6/18
MBK-0028682,3775,Woodsiaceae,コガネシダ,Woodsia macrochlaena Mett. ex Kuhn,香美郡物部村笹,1972/6/18
MBK-0028681,3074,Woodsiaceae,コガネシダ,Woodsia macrochlaena Mett. ex Kuhn,香美郡物部村大栃～五王堂,1967/5/3
MBK-0171062,s.n.,Woodsiaceae,コガネシダ,Woodsia macrochlaena Mett. ex Kuhn,高知県大川村 井野川,1989/6/3
